message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.220531])";"30";"turtlesim3.sim";"1695278326.650084985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.220531])";"30";"turtlesim2.sim";"1695278326.648459275";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.220511])";"30";"turtlesim1.sim";"1695278326.633685869";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.213304])";"30";"turtlesim2.sim";"1695278326.631578638";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.206076])";"30";"turtlesim3.sim";"1695278326.618380434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.213284])";"30";"turtlesim1.sim";"1695278326.617985553";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.206076])";"30";"turtlesim2.sim";"1695278326.616048871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.206056])";"30";"turtlesim1.sim";"1695278326.602177461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.198848])";"30";"turtlesim3.sim";"1695278326.601903042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.198848])";"30";"turtlesim2.sim";"1695278326.599987720";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.198828])";"30";"turtlesim1.sim";"1695278326.585628197";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.191620])";"30";"turtlesim3.sim";"1695278326.585541355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.191620])";"30";"turtlesim2.sim";"1695278326.583496029";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.191601])";"30";"turtlesim1.sim";"1695278326.570257421";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.184393])";"30";"turtlesim3.sim";"1695278326.570145511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.184393])";"30";"turtlesim2.sim";"1695278326.568073856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.177165])";"30";"turtlesim3.sim";"1695278326.553950558";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.184373])";"30";"turtlesim1.sim";"1695278326.553760100";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.177165])";"30";"turtlesim2.sim";"1695278326.551752065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.177145])";"30";"turtlesim1.sim";"1695278326.538259360";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.169937])";"30";"turtlesim3.sim";"1695278326.537857887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.169937])";"30";"turtlesim2.sim";"1695278326.536108085";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.169917])";"30";"turtlesim1.sim";"1695278326.522641578";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.162709])";"30";"turtlesim3.sim";"1695278326.522314075";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.162709])";"30";"turtlesim2.sim";"1695278326.519549129";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.155482])";"30";"turtlesim3.sim";"1695278326.505855171";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.162690])";"30";"turtlesim1.sim";"1695278326.505716396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.155482])";"30";"turtlesim2.sim";"1695278326.504166169";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.148254])";"30";"turtlesim3.sim";"1695278326.490534758";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.148254])";"30";"turtlesim2.sim";"1695278326.488438322";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.148234])";"30";"turtlesim1.sim";"1695278326.474250973";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.133798])";"30";"turtlesim2.sim";"1695278326.456195452";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.119343])";"30";"turtlesim2.sim";"1695278326.424143439";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.119324])";"30";"turtlesim1.sim";"1695278326.410281185";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.112115])";"30";"turtlesim3.sim";"1695278326.409911316";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.112115])";"30";"turtlesim2.sim";"1695278326.407577810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.104887])";"30";"turtlesim3.sim";"1695278326.393637366";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.104868])";"30";"turtlesim1.sim";"1695278326.378245716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.075976])";"30";"turtlesim2.sim";"1695278326.328215879";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.068749])";"30";"turtlesim3.sim";"1695278326.314403444";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.075958])";"30";"turtlesim1.sim";"1695278326.314282912";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.068749])";"30";"turtlesim2.sim";"1695278326.311788640";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.061521])";"30";"turtlesim3.sim";"1695278326.298217406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.068730])";"30";"turtlesim1.sim";"1695278326.297702843";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.061521])";"30";"turtlesim2.sim";"1695278326.296460333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.061502])";"30";"turtlesim1.sim";"1695278326.282254219";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.054293])";"30";"turtlesim3.sim";"1695278326.281932356";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.054293])";"30";"turtlesim2.sim";"1695278326.280044775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.054275])";"30";"turtlesim1.sim";"1695278326.266576406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.047065])";"30";"turtlesim3.sim";"1695278326.265741230";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.047065])";"30";"turtlesim2.sim";"1695278326.263686875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.039838])";"30";"turtlesim3.sim";"1695278326.250515334";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.047047])";"30";"turtlesim1.sim";"1695278326.249923344";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.039838])";"30";"turtlesim2.sim";"1695278326.248132055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.039819])";"30";"turtlesim1.sim";"1695278326.234284524";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.032610])";"30";"turtlesim3.sim";"1695278326.234034034";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.032610])";"30";"turtlesim2.sim";"1695278326.231576936";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.032592])";"30";"turtlesim1.sim";"1695278326.217850557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.025382])";"30";"turtlesim3.sim";"1695278326.217672669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.025382])";"30";"turtlesim2.sim";"1695278326.216068932";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.025364])";"30";"turtlesim1.sim";"1695278326.202260544";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.018155])";"30";"turtlesim3.sim";"1695278326.201491496";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.018155])";"30";"turtlesim2.sim";"1695278326.199751237";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.018136])";"30";"turtlesim1.sim";"1695278326.186601624";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.010927])";"30";"turtlesim3.sim";"1695278326.186373977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.010927])";"30";"turtlesim2.sim";"1695278326.183696987";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.010908])";"30";"turtlesim1.sim";"1695278326.170113246";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.003699])";"30";"turtlesim3.sim";"1695278326.169980583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.003699])";"30";"turtlesim2.sim";"1695278326.168029444";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=10.003681])";"30";"turtlesim1.sim";"1695278326.153826551";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.996471])";"30";"turtlesim3.sim";"1695278326.153731167";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.996471])";"30";"turtlesim2.sim";"1695278326.151648722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.989244])";"30";"turtlesim3.sim";"1695278326.138150044";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.989244])";"30";"turtlesim2.sim";"1695278326.135853699";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.989225])";"30";"turtlesim1.sim";"1695278326.122213266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.982016])";"30";"turtlesim3.sim";"1695278326.121840924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.982016])";"30";"turtlesim2.sim";"1695278326.119875342";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.981998])";"30";"turtlesim1.sim";"1695278326.106623027";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.974788])";"30";"turtlesim3.sim";"1695278326.106322945";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.974788])";"30";"turtlesim2.sim";"1695278326.104121887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.974770])";"30";"turtlesim1.sim";"1695278326.089759573";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.967560])";"30";"turtlesim3.sim";"1695278326.089606726";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.967560])";"30";"turtlesim2.sim";"1695278326.088156527";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.967542])";"30";"turtlesim1.sim";"1695278326.074310386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.960333])";"30";"turtlesim3.sim";"1695278326.073943460";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.960333])";"30";"turtlesim2.sim";"1695278326.072311669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.960315])";"30";"turtlesim1.sim";"1695278326.058600856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.953105])";"30";"turtlesim3.sim";"1695278326.058350702";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.953105])";"30";"turtlesim2.sim";"1695278326.055679757";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.953087])";"30";"turtlesim1.sim";"1695278326.042099595";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.945877])";"30";"turtlesim3.sim";"1695278326.042028644";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.945877])";"30";"turtlesim2.sim";"1695278326.040245921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.945859])";"30";"turtlesim1.sim";"1695278326.026356122";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.938649])";"30";"turtlesim3.sim";"1695278326.025802158";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.938649])";"30";"turtlesim2.sim";"1695278326.023689290";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.931422])";"30";"turtlesim3.sim";"1695278326.009568847";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.938632])";"30";"turtlesim1.sim";"1695278326.009603490";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.931422])";"30";"turtlesim2.sim";"1695278326.008125447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.931404])";"30";"turtlesim1.sim";"1695278325.994315881";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.924194])";"30";"turtlesim3.sim";"1695278325.994202468";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.924194])";"30";"turtlesim2.sim";"1695278325.991702209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.924176])";"30";"turtlesim1.sim";"1695278325.977825042";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.916966])";"30";"turtlesim3.sim";"1695278325.977792319";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.916966])";"30";"turtlesim2.sim";"1695278325.976068077";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.909738])";"30";"turtlesim3.sim";"1695278325.962122093";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.916949])";"30";"turtlesim1.sim";"1695278325.962196089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.909738])";"30";"turtlesim2.sim";"1695278325.959579965";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.902511])";"30";"turtlesim3.sim";"1695278325.945621906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.895266])";"30";"turtlesim1.sim";"1695278325.914048990";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.888055])";"30";"turtlesim3.sim";"1695278325.913980343";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.888055])";"30";"turtlesim2.sim";"1695278325.912029946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.880827])";"30";"turtlesim3.sim";"1695278325.897664494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.888038])";"30";"turtlesim1.sim";"1695278325.897668429";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.880827])";"30";"turtlesim2.sim";"1695278325.895505575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.873600])";"30";"turtlesim3.sim";"1695278325.882445681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.880810])";"30";"turtlesim1.sim";"1695278325.882128985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.873600])";"30";"turtlesim2.sim";"1695278325.880039619";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.866372])";"30";"turtlesim3.sim";"1695278325.866039472";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.866355])";"30";"turtlesim1.sim";"1695278325.850031229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.851916])";"30";"turtlesim2.sim";"1695278325.831659774";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.837461])";"30";"turtlesim3.sim";"1695278325.802249393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.837461])";"30";"turtlesim2.sim";"1695278325.799818616";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.837444])";"30";"turtlesim1.sim";"1695278325.786068424";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.786867])";"30";"turtlesim3.sim";"1695278325.690366306";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.779639])";"30";"turtlesim2.sim";"1695278325.671550763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.772411])";"30";"turtlesim3.sim";"1695278325.658498455";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.779623])";"30";"turtlesim1.sim";"1695278325.657843767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.772411])";"30";"turtlesim2.sim";"1695278325.655816796";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.772395])";"30";"turtlesim1.sim";"1695278325.642212769";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.765184])";"30";"turtlesim3.sim";"1695278325.642091303";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.765184])";"30";"turtlesim2.sim";"1695278325.640254132";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.765167])";"30";"turtlesim1.sim";"1695278325.625747406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.757956])";"30";"turtlesim3.sim";"1695278325.625603632";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.757956])";"30";"turtlesim2.sim";"1695278325.623984495";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.750728])";"30";"turtlesim3.sim";"1695278325.609904255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.757940])";"30";"turtlesim1.sim";"1695278325.610034636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.750728])";"30";"turtlesim2.sim";"1695278325.608440706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.750712])";"30";"turtlesim1.sim";"1695278325.593764693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.743500])";"30";"turtlesim3.sim";"1695278325.593648430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.743500])";"30";"turtlesim2.sim";"1695278325.591930909";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.736273])";"30";"turtlesim3.sim";"1695278325.578388159";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.743484])";"30";"turtlesim1.sim";"1695278325.577761389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.736273])";"30";"turtlesim2.sim";"1695278325.576357120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.729045])";"30";"turtlesim3.sim";"1695278325.562038575";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.736257])";"30";"turtlesim1.sim";"1695278325.561980182";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.729045])";"30";"turtlesim2.sim";"1695278325.559724186";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.729029])";"30";"turtlesim1.sim";"1695278325.546122270";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.721817])";"30";"turtlesim3.sim";"1695278325.545646598";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.721817])";"30";"turtlesim2.sim";"1695278325.543447084";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.721801])";"30";"turtlesim1.sim";"1695278325.530491090";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.714589])";"30";"turtlesim3.sim";"1695278325.530120671";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.714589])";"30";"turtlesim2.sim";"1695278325.528094045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.714574])";"30";"turtlesim1.sim";"1695278325.513760302";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.707362])";"30";"turtlesim3.sim";"1695278325.513698917";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.707362])";"30";"turtlesim2.sim";"1695278325.512389671";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.700134])";"30";"turtlesim3.sim";"1695278325.498540878";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.707346])";"30";"turtlesim1.sim";"1695278325.498222099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.700134])";"30";"turtlesim2.sim";"1695278325.495879006";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.692906])";"30";"turtlesim3.sim";"1695278325.482277677";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.700118])";"30";"turtlesim1.sim";"1695278325.481732994";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.692906])";"30";"turtlesim2.sim";"1695278325.479474680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.692890])";"30";"turtlesim1.sim";"1695278325.466241009";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.685678])";"30";"turtlesim3.sim";"1695278325.466020337";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.685678])";"30";"turtlesim2.sim";"1695278325.464216754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.685663])";"30";"turtlesim1.sim";"1695278325.450371348";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.678451])";"30";"turtlesim3.sim";"1695278325.449792011";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.678451])";"30";"turtlesim2.sim";"1695278325.447853065";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.671223])";"30";"turtlesim3.sim";"1695278325.434431854";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.678435])";"30";"turtlesim1.sim";"1695278325.433900866";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.671223])";"30";"turtlesim2.sim";"1695278325.432340201";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.671207])";"30";"turtlesim1.sim";"1695278325.418339268";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.663995])";"30";"turtlesim3.sim";"1695278325.418179754";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.663995])";"30";"turtlesim2.sim";"1695278325.415999545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.663980])";"30";"turtlesim1.sim";"1695278325.401889099";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.656767])";"30";"turtlesim3.sim";"1695278325.401816574";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.656767])";"30";"turtlesim2.sim";"1695278325.399803910";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.656752])";"30";"turtlesim1.sim";"1695278325.386251309";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.649540])";"30";"turtlesim3.sim";"1695278325.386019308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.649540])";"30";"turtlesim2.sim";"1695278325.384331763";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.642312])";"30";"turtlesim3.sim";"1695278325.369816970";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=-0.031173, y=9.649524])";"30";"turtlesim1.sim";"1695278325.369691613";"./src/turtle.cpp:update:260"
